Data;Cliente ID;Produto SKU;Qtde.;;;;
27/03/2028;C0022;AS002;1829;;;;
27/03/2028;C0022;AT001;629;;;;
27/03/2028;C0022;AT002;1164;;;;
27/03/2028;C0022;CL001;798;;;;
27/03/2028;C0022;CL002;515;;;;
27/03/2028;C0022;CS001;549;;;;
27/03/2028;C0013;CS002;1719;;;;
27/03/2028;C0013;CS003;1347;;;;
27/03/2028;C0013;CS004;796;;;;
28/03/2028;C0017;CT001;788;;;;
28/03/2028;C0010;CT002;347;;;;
28/03/2028;C0020;CT003;679;;;;
28/03/2028;C0001;VS001;424;;;;
28/03/2028;C0017;VS002;1090;;;;
28/03/2028;C0010;VS003;225;;;;
28/03/2028;C0001;VS004;980;;;;
28/03/2028;C0020;VS005;702;;;;
28/03/2028;C0001;AL001;348;;;;
28/03/2028;C0017;AL002;868;;;;
28/03/2028;C0020;AS001;570;;;;
28/03/2028;C0020;AS002;956;;;;
28/03/2028;C0001;AT001;818;;;;
28/03/2028;C0017;AT002;740;;;;
28/03/2028;C0001;CL001;584;;;;
28/03/2028;C0020;CL002;721;;;;
28/03/2028;C0010;CS001;902;;;;
29/03/2028;C0010;CS002;495;;;;
29/03/2028;C0009;CS003;1252;;;;
29/03/2028;C0010;CS004;682;;;;
29/03/2028;C0009;CT001;858;;;;
29/03/2028;C0010;CT002;715;;;;
29/03/2028;C0009;CT003;1675;;;;
29/03/2028;C0010;VS001;740;;;;
29/03/2028;C0009;VS002;538;;;;
29/03/2028;C0010;VS003;905;;;;
29/03/2028;C0010;VS004;273;;;;
29/03/2028;C0009;VS005;1050;;;;
29/03/2028;C0010;AL001;469;;;;
29/03/2028;C0009;AL002;422;;;;
29/03/2028;C0010;AS001;890;;;;
29/03/2028;C0010;AS002;440;;;;
29/03/2028;C0009;AT001;827;;;;
29/03/2028;C0010;AT002;352;;;;
30/03/2028;C0018;CL001;1428;;;;
30/03/2028;C0028;CL002;573;;;;
30/03/2028;C0018;CS001;584;;;;
30/03/2028;C0018;CS002;384;;;;
30/03/2028;C0018;CS003;589;;;;
30/03/2028;C0018;CS004;357;;;;
30/03/2028;C0028;CT001;804;;;;
30/03/2028;C0018;CT002;309;;;;
30/03/2028;C0028;CT003;1499;;;;
30/03/2028;C0018;VS001;1105;;;;
30/03/2028;C0028;VS002;847;;;;
30/03/2028;C0018;VS003;524;;;;
30/03/2028;C0018;VS004;554;;;;
31/03/2028;C0022;VS005;351;;;;
31/03/2028;C0002;AL001;955;;;;
31/03/2028;C0024;AL002;993;;;;
31/03/2028;C0022;AS001;482;;;;
31/03/2028;C0024;AS002;2010;;;;
31/03/2028;C0022;AT001;1586;;;;
31/03/2028;C0022;AT002;1212;;;;
31/03/2028;C0002;CL001;1096;;;;
31/03/2028;C0024;CL002;767;;;;
31/03/2028;C0022;CS001;1124;;;;
31/03/2028;C0002;CS002;1073;;;;
31/03/2028;C0024;CS003;857;;;;
31/03/2028;C0024;CS004;706;;;;
31/03/2028;C0024;CT001;1316;;;;
31/03/2028;C0024;CT002;1099;;;;
03/04/2028;C0015;AT002;1706;;;;
03/04/2028;C0010;CL001;314;;;;
03/04/2028;C0017;CL002;848;;;;
03/04/2028;C0013;CS001;385;;;;
03/04/2028;C0013;CS002;659;;;;
03/04/2028;C0010;CS003;1005;;;;
03/04/2028;C0015;CS004;513;;;;
03/04/2028;C0015;CT001;2234;;;;
03/04/2028;C0017;CT002;697;;;;
03/04/2028;C0015;CT003;1314;;;;
03/04/2028;C0017;VS001;534;;;;
03/04/2028;C0017;VS002;579;;;;
03/04/2028;C0017;VS003;255;;;;
03/04/2028;C0017;VS004;538;;;;
03/04/2028;C0017;VS005;531;;;;
04/04/2028;C0016;AL001;763;;;;
04/04/2028;C0029;AL002;753;;;;
04/04/2028;C0018;AS001;625;;;;
04/04/2028;C0018;AS002;345;;;;
04/04/2028;C0018;AS003;767;;;;
04/04/2028;C0029;AS004;944;;;;
04/04/2028;C0016;AT002;664;;;;
04/04/2028;C0016;CL001;1533;;;;
04/04/2028;C0016;CL002;460;;;;
04/04/2028;C0018;CS001;1176;;;;
04/04/2028;C0016;CS002;774;;;;
04/04/2028;C0016;CS003;349;;;;
04/04/2028;C0018;CS004;520;;;;
04/04/2028;C0029;CT001;215;;;;
04/04/2028;C0018;CT002;658;;;;
04/04/2028;C0018;CT003;439;;;;
04/04/2028;C0016;VS001;1462;;;;
04/04/2028;C0018;VS002;201;;;;
04/04/2028;C0018;VS003;1342;;;;
04/04/2028;C0029;VS004;1258;;;;
05/04/2028;C0008;VS005;744;;;;
05/04/2028;C0020;AL001;963;;;;
05/04/2028;C0002;AL002;491;;;;
05/04/2028;C0022;AS001;1690;;;;
05/04/2028;C0002;AS002;665;;;;
05/04/2028;C0022;AS003;619;;;;
05/04/2028;C0002;AS004;612;;;;
05/04/2028;C0022;AT002;1245;;;;
05/04/2028;C0002;CL001;459;;;;
05/04/2028;C0020;CL002;753;;;;
05/04/2028;C0002;CS001;1468;;;;
05/04/2028;C0002;CS002;773;;;;
05/04/2028;C0022;CS003;985;;;;
05/04/2028;C0008;CS004;685;;;;
05/04/2028;C0008;CT001;489;;;;
05/04/2028;C0020;CT002;764;;;;
06/04/2028;C0025;CT003;1397;;;;
06/04/2028;C0021;VS001;659;;;;
06/04/2028;C0021;VS002;676;;;;
06/04/2028;C0025;VS003;1496;;;;
06/04/2028;C0025;VS004;913;;;;
06/04/2028;C0025;VS005;733;;;;
06/04/2028;C0025;AL001;983;;;;
06/04/2028;C0025;AL002;1592;;;;
06/04/2028;C0021;AS001;850;;;;
06/04/2028;C0021;AS002;1795;;;;
06/04/2028;C0021;AS003;184;;;;
06/04/2028;C0021;AS004;868;;;;
06/04/2028;C0021;AT002;1700;;;;
06/04/2028;C0021;CL001;746;;;;
06/04/2028;C0025;CL002;588;;;;
06/04/2028;C0021;CS001;1805;;;;
07/04/2028;C0011;CS002;997;;;;
07/04/2028;C0022;CS003;242;;;;
07/04/2028;C0028;CS004;715;;;;
07/04/2028;C0003;CT001;271;;;;
07/04/2028;C0003;CT002;2080;;;;
07/04/2028;C0003;CT003;653;;;;
07/04/2028;C0022;VS001;1814;;;;
07/04/2028;C0003;VS002;1286;;;;
07/04/2028;C0022;VS003;827;;;;
07/04/2028;C0022;VS004;865;;;;
07/04/2028;C0028;VS005;1127;;;;
07/04/2028;C0022;AL001;958;;;;
10/04/2028;C0011;AL002;875;;;;
10/04/2028;C0030;AS001;686;;;;
10/04/2028;C0024;AS002;414;;;;
10/04/2028;C0016;AS003;468;;;;
10/04/2028;C0030;AS004;659;;;;
10/04/2028;C0024;AT002;793;;;;
10/04/2028;C0024;CL001;454;;;;
10/04/2028;C0016;CL002;575;;;;
10/04/2028;C0030;CS001;732;;;;
10/04/2028;C0030;CS002;1313;;;;
10/04/2028;C0030;CS003;464;;;;
10/04/2028;C0011;CS004;251;;;;
10/04/2028;C0016;CT001;845;;;;
10/04/2028;C0011;CT002;297;;;;
10/04/2028;C0024;CT003;301;;;;
10/04/2028;C0030;VS001;511;;;;
10/04/2028;C0016;VS002;756;;;;
10/04/2028;C0016;VS003;543;;;;
10/04/2028;C0024;VS004;1029;;;;
10/04/2028;C0030;VS005;695;;;;
11/04/2028;C0013;AL001;651;;;;
11/04/2028;C0020;AL002;411;;;;
11/04/2028;C0021;AS001;1326;;;;
11/04/2028;C0013;AS002;816;;;;
11/04/2028;C0020;AS003;775;;;;
11/04/2028;C0020;AS004;1366;;;;
11/04/2028;C0013;AT002;407;;;;
11/04/2028;C0020;CL001;1177;;;;
11/04/2028;C0021;CL002;1243;;;;
11/04/2028;C0020;CS001;711;;;;
11/04/2028;C0021;CS002;913;;;;
11/04/2028;C0013;CS003;811;;;;
11/04/2028;C0021;CS004;1880;;;;
11/04/2028;C0021;CT001;1849;;;;
11/04/2028;C0013;CT002;1413;;;;
12/04/2028;C0018;CT003;1251;;;;
12/04/2028;C0025;VS001;1347;;;;
12/04/2028;C0011;VS002;1277;;;;
12/04/2028;C0004;VS003;698;;;;
12/04/2028;C0004;VS004;828;;;;
12/04/2028;C0004;VS005;614;;;;
12/04/2028;C0004;AL001;1182;;;;
12/04/2028;C0004;AL002;823;;;;
12/04/2028;C0018;AS001;510;;;;
12/04/2028;C0025;AS002;419;;;;
12/04/2028;C0025;AS003;378;;;;
12/04/2028;C0025;AS004;1012;;;;
12/04/2028;C0011;AT002;341;;;;
12/04/2028;C0018;CL001;1103;;;;
12/04/2028;C0018;CL002;722;;;;
12/04/2028;C0004;CS001;750;;;;
12/04/2028;C0004;CS002;1117;;;;
13/04/2028;C0002;CS003;264;;;;
13/04/2028;C0005;CS004;1900;;;;
13/04/2028;C0002;CT001;1613;;;;
13/04/2028;C0002;CT002;561;;;;
13/04/2028;C0002;CT003;836;;;;
13/04/2028;C0005;VS001;663;;;;
13/04/2028;C0002;VS002;692;;;;
13/04/2028;C0002;VS003;331;;;;
13/04/2028;C0005;VS004;981;;;;
13/04/2028;C0005;VS005;2000;;;;
13/04/2028;C0002;AL001;664;;;;
13/04/2028;C0005;AL002;328;;;;
13/04/2028;C0005;AS001;224;;;;
13/04/2028;C0005;AS002;1189;;;;
13/04/2028;C0002;AS003;828;;;;
14/04/2028;C0017;AS004;1798;;;;
14/04/2028;C0004;AT002;1064;;;;
14/04/2028;C0003;CL001;780;;;;
14/04/2028;C0022;CL002;1198;;;;
14/04/2028;C0003;CS001;459;;;;
14/04/2028;C0003;CS002;1094;;;;
14/04/2028;C0022;CS003;556;;;;
14/04/2028;C0022;CS004;2066;;;;
14/04/2028;C0004;CT001;768;;;;
14/04/2028;C0004;CT002;566;;;;
14/04/2028;C0003;CT003;832;;;;
14/04/2028;C0003;VS001;1781;;;;
14/04/2028;C0022;VS002;1381;;;;
14/04/2028;C0017;VS003;960;;;;
14/04/2028;C0022;VS004;424;;;;
14/04/2028;C0017;VS005;1055;;;;
14/04/2028;C0003;AL001;431;;;;
14/04/2028;C0017;AL002;657;;;;
14/04/2028;C0003;AS001;1020;;;;
14/04/2028;C0003;AS002;185;;;;
17/04/2028;C0026;AS003;297;;;;
17/04/2028;C0006;AS004;1288;;;;
17/04/2028;C0026;AT002;1178;;;;
17/04/2028;C0006;CL001;1126;;;;
17/04/2028;C0006;CL002;1132;;;;
17/04/2028;C0026;CS001;888;;;;
17/04/2028;C0006;CS002;903;;;;
17/04/2028;C0006;CS003;623;;;;
17/04/2028;C0006;CS004;1483;;;;
17/04/2028;C0026;CT001;665;;;;
17/04/2028;C0026;CT002;1412;;;;
17/04/2028;C0006;CT003;1661;;;;
17/04/2028;C0026;VS001;1229;;;;
17/04/2028;C0026;VS002;659;;;;
17/04/2028;C0026;VS003;1355;;;;
18/04/2028;C0017;VS004;929;;;;
18/04/2028;C0026;VS005;317;;;;
18/04/2028;C0002;AL001;1159;;;;
18/04/2028;C0019;AL002;1381;;;;
18/04/2028;C0002;AS001;622;;;;
18/04/2028;C0019;AS002;960;;;;
18/04/2028;C0026;AS003;1406;;;;
18/04/2028;C0002;AS004;1547;;;;
18/04/2028;C0026;AT002;1345;;;;
18/04/2028;C0019;CL001;1211;;;;
18/04/2028;C0017;CL002;397;;;;
18/04/2028;C0026;CS001;166;;;;
18/04/2028;C0019;CS002;750;;;;
18/04/2028;C0002;CS003;1772;;;;
18/04/2028;C0019;CS004;1375;;;;
18/04/2028;C0026;CT001;621;;;;
18/04/2028;C0026;CT002;576;;;;
18/04/2028;C0019;CT003;730;;;;
19/04/2028;C0004;VS001;1566;;;;
19/04/2028;C0030;VS002;891;;;;
19/04/2028;C0004;VS003;1464;;;;
19/04/2028;C0004;VS004;1419;;;;
19/04/2028;C0030;VS005;722;;;;
19/04/2028;C0030;AL001;1577;;;;
19/04/2028;C0004;AL002;1117;;;;
19/04/2028;C0030;AS001;702;;;;
19/04/2028;C0030;AS002;546;;;;
19/04/2028;C0004;AS003;496;;;;
19/04/2028;C0004;AS004;1492;;;;
19/04/2028;C0004;AT002;333;;;;
19/04/2028;C0030;CL001;837;;;;
19/04/2028;C0004;CL002;1217;;;;
19/04/2028;C0030;CS001;961;;;;
19/04/2028;C0004;CS002;890;;;;
19/04/2028;C0004;CS003;776;;;;
19/04/2028;C0004;CS004;589;;;;
19/04/2028;C0004;CT001;942;;;;
20/04/2028;C0022;CT002;283;;;;
20/04/2028;C0027;CT003;711;;;;
20/04/2028;C0020;VS001;307;;;;
20/04/2028;C0020;VS002;887;;;;
20/04/2028;C0022;VS003;930;;;;
20/04/2028;C0027;VS004;661;;;;
20/04/2028;C0022;VS005;732;;;;
20/04/2028;C0020;AL001;329;;;;
20/04/2028;C0022;AL002;817;;;;
20/04/2028;C0027;AS001;146;;;;
20/04/2028;C0027;AS002;748;;;;
20/04/2028;C0020;AS003;632;;;;
20/04/2028;C0027;AS004;532;;;;
20/04/2028;C0020;AT002;495;;;;
20/04/2028;C0027;CL001;742;;;;
21/04/2028;C0025;CL002;625;;;;
21/04/2028;C0012;CS001;809;;;;
21/04/2028;C0010;CS002;1143;;;;
21/04/2028;C0005;CS003;523;;;;
21/04/2028;C0010;CS004;735;;;;
21/04/2028;C0005;CT001;1598;;;;
21/04/2028;C0012;CT002;1379;;;;
21/04/2028;C0005;CT003;1206;;;;
21/04/2028;C0025;VS001;1608;;;;
21/04/2028;C0012;VS002;1930;;;;
21/04/2028;C0012;VS003;1459;;;;
21/04/2028;C0025;VS004;819;;;;
21/04/2028;C0010;VS005;998;;;;
21/04/2028;C0012;AL001;384;;;;
21/04/2028;C0012;AL002;1281;;;;
21/04/2028;C0025;AS001;919;;;;
21/04/2028;C0025;AS002;469;;;;
21/04/2028;C0012;AS003;319;;;;
24/04/2028;C0011;AS004;1122;;;;
24/04/2028;C0017;AT002;1257;;;;
24/04/2028;C0004;CL001;1393;;;;
24/04/2028;C0010;CL002;866;;;;
24/04/2028;C0010;CS001;1322;;;;
24/04/2028;C0004;CS002;691;;;;
24/04/2028;C0017;CS003;966;;;;
24/04/2028;C0011;CS004;371;;;;
24/04/2028;C0017;CT001;960;;;;
24/04/2028;C0017;CT002;308;;;;
24/04/2028;C0011;CT003;1330;;;;
24/04/2028;C0017;VS001;683;;;;
24/04/2028;C0011;VS002;542;;;;
24/04/2028;C0010;VS003;1380;;;;
24/04/2028;C0010;VS004;1775;;;;
25/04/2028;C0011;VS005;577;;;;
25/04/2028;C0001;AL001;531;;;;
25/04/2028;C0001;AL002;1273;;;;
25/04/2028;C0011;AS001;691;;;;
25/04/2028;C0011;AS002;1360;;;;
25/04/2028;C0011;AS003;265;;;;
25/04/2028;C0001;AS004;424;;;;
25/04/2028;C0011;AT002;896;;;;
25/04/2028;C0001;CL001;606;;;;
25/04/2028;C0011;CL002;673;;;;
25/04/2028;C0011;CS001;724;;;;
25/04/2028;C0001;CS002;524;;;;
25/04/2028;C0001;CS003;717;;;;
25/04/2028;C0011;CS004;868;;;;
25/04/2028;C0011;CT001;296;;;;
25/04/2028;C0011;CT002;255;;;;
25/04/2028;C0001;CT003;1405;;;;
25/04/2028;C0001;VS001;1644;;;;
26/04/2028;C0025;VS002;520;;;;
26/04/2028;C0030;VS003;1111;;;;
26/04/2028;C0006;VS004;658;;;;
26/04/2028;C0030;VS005;972;;;;
26/04/2028;C0006;AL001;1363;;;;
26/04/2028;C0025;AL002;304;;;;
26/04/2028;C0006;AS001;685;;;;
26/04/2028;C0030;AS002;1404;;;;
26/04/2028;C0025;AS003;1784;;;;
26/04/2028;C0025;AS004;1427;;;;
26/04/2028;C0030;AT002;553;;;;
26/04/2028;C0030;CL001;1010;;;;
26/04/2028;C0006;CL002;1561;;;;
26/04/2028;C0006;CS001;1488;;;;
26/04/2028;C0025;CS002;1174;;;;
26/04/2028;C0030;CS003;655;;;;
26/04/2028;C0006;CS004;561;;;;
26/04/2028;C0025;CT001;651;;;;
26/04/2028;C0025;CT002;234;;;;
27/04/2028;C0027;CT003;1192;;;;
27/04/2028;C0014;VS001;917;;;;
27/04/2028;C0018;VS002;895;;;;
27/04/2028;C0006;VS003;1265;;;;
27/04/2028;C0018;VS004;1500;;;;
27/04/2028;C0006;VS005;1071;;;;
27/04/2028;C0014;AL001;1768;;;;
27/04/2028;C0006;AL002;782;;;;
27/04/2028;C0018;AS001;373;;;;
27/04/2028;C0027;AS002;774;;;;
27/04/2028;C0006;AS003;1547;;;;
27/04/2028;C0014;AS004;1316;;;;
27/04/2028;C0018;AT002;853;;;;
27/04/2028;C0006;CL001;333;;;;
27/04/2028;C0018;CL002;587;;;;
27/04/2028;C0006;CS001;1216;;;;
27/04/2028;C0018;CS002;1955;;;;
27/04/2028;C0014;CS003;567;;;;
27/04/2028;C0006;CS004;1152;;;;
27/04/2028;C0018;CT001;356;;;;
28/04/2028;C0001;CT002;341;;;;
28/04/2028;C0018;CT003;521;;;;
28/04/2028;C0030;VS001;1468;;;;
28/04/2028;C0005;VS002;946;;;;
28/04/2028;C0018;VS003;438;;;;
28/04/2028;C0001;VS004;573;;;;
28/04/2028;C0001;VS005;614;;;;
28/04/2028;C0018;AL001;1150;;;;
28/04/2028;C0001;AL002;628;;;;
28/04/2028;C0005;AS001;827;;;;
28/04/2028;C0001;AS002;1138;;;;
28/04/2028;C0018;AS003;578;;;;
28/04/2028;C0001;AS004;1599;;;;
28/04/2028;C0030;AT002;407;;;;
28/04/2028;C0018;CL001;1028;;;;
28/04/2028;C0018;CL002;553;;;;
28/04/2028;C0030;CS001;631;;;;
01/05/2028;C0019;CL001;415;;;;
01/05/2028;C0017;CL002;1597;;;;
01/05/2028;C0001;CS001;381;;;;
01/05/2028;C0017;CS002;245;;;;
01/05/2028;C0019;CS003;746;;;;
01/05/2028;C0001;CS004;401;;;;
01/05/2028;C0001;CT001;1188;;;;
01/05/2028;C0001;CT002;1627;;;;
01/05/2028;C0001;CT003;321;;;;
01/05/2028;C0001;VS001;1097;;;;
01/05/2028;C0019;VS002;1173;;;;
01/05/2028;C0019;VS003;631;;;;
01/05/2028;C0001;VS004;260;;;;
02/05/2028;C0026;VS005;391;;;;
02/05/2028;C0011;AL001;768;;;;
02/05/2028;C0026;AL002;1103;;;;
02/05/2028;C0011;AS001;624;;;;
02/05/2028;C0011;AS002;714;;;;
02/05/2028;C0011;AS003;640;;;;
02/05/2028;C0011;AS004;1535;;;;
02/05/2028;C0011;AS005;188;;;;
02/05/2028;C0026;AT001;1106;;;;
02/05/2028;C0011;CL001;738;;;;
02/05/2028;C0026;CL002;1251;;;;
02/05/2028;C0011;CS001;434;;;;
02/05/2028;C0026;CS002;1174;;;;
02/05/2028;C0011;CS003;1012;;;;
03/05/2028;C0027;CS004;565;;;;
03/05/2028;C0023;CT001;382;;;;
03/05/2028;C0027;CT002;1322;;;;
03/05/2028;C0027;CT003;1033;;;;
03/05/2028;C0027;VS001;671;;;;
03/05/2028;C0023;VS002;1182;;;;
03/05/2028;C0027;VS003;325;;;;
03/05/2028;C0023;VS004;465;;;;
03/05/2028;C0023;VS005;1359;;;;
03/05/2028;C0023;AL001;351;;;;
03/05/2028;C0023;AL002;1961;;;;
03/05/2028;C0023;AS001;598;;;;
03/05/2028;C0023;AS002;531;;;;
03/05/2028;C0023;AS003;288;;;;
03/05/2028;C0027;AS004;1033;;;;
04/05/2028;C0027;AS005;1593;;;;
04/05/2028;C0018;AT001;460;;;;
04/05/2028;C0012;CL001;616;;;;
04/05/2028;C0001;CL002;1690;;;;
04/05/2028;C0027;CS001;358;;;;
04/05/2028;C0012;CS002;429;;;;
04/05/2028;C0018;CS003;1486;;;;
04/05/2028;C0027;CS004;803;;;;
04/05/2028;C0027;CT001;486;;;;
04/05/2028;C0001;CT002;462;;;;
04/05/2028;C0018;CT003;1401;;;;
04/05/2028;C0018;VS001;1305;;;;
04/05/2028;C0018;VS002;1155;;;;
04/05/2028;C0018;VS003;402;;;;
04/05/2028;C0012;VS004;906;;;;
04/05/2028;C0027;VS005;943;;;;
04/05/2028;C0027;AL001;256;;;;
04/05/2028;C0027;AL002;767;;;;
04/05/2028;C0012;AS001;479;;;;
04/05/2028;C0027;AS002;735;;;;
05/05/2028;C0022;AS003;419;;;;
05/05/2028;C0017;AS004;284;;;;
05/05/2028;C0003;AS005;1115;;;;
05/05/2028;C0022;AT001;440;;;;
05/05/2028;C0003;CL001;492;;;;
05/05/2028;C0003;CL002;1532;;;;
05/05/2028;C0022;CS001;463;;;;
05/05/2028;C0017;CS002;858;;;;
05/05/2028;C0003;CS003;998;;;;
05/05/2028;C0022;CS004;296;;;;
05/05/2028;C0003;CT001;429;;;;
05/05/2028;C0022;CT002;687;;;;
05/05/2028;C0022;CT003;1090;;;;
05/05/2028;C0017;VS001;476;;;;
05/05/2028;C0003;VS002;562;;;;
05/05/2028;C0017;VS003;1321;;;;
08/05/2028;C0022;VS004;1093;;;;
08/05/2028;C0001;VS005;496;;;;
08/05/2028;C0022;AL001;727;;;;
08/05/2028;C0022;AL002;344;;;;
08/05/2028;C0001;AS001;672;;;;
08/05/2028;C0022;AS002;890;;;;
08/05/2028;C0001;AS003;473;;;;
08/05/2028;C0022;AS004;1459;;;;
08/05/2028;C0022;AS005;790;;;;
08/05/2028;C0022;AT001;803;;;;
08/05/2028;C0001;CL001;1360;;;;
08/05/2028;C0022;CL002;396;;;;
08/05/2028;C0001;CS001;722;;;;
08/05/2028;C0022;CS002;508;;;;
08/05/2028;C0001;CS003;1086;;;;
08/05/2028;C0001;CS004;534;;;;
08/05/2028;C0022;CT001;759;;;;
08/05/2028;C0022;CT002;1925;;;;
08/05/2028;C0001;CT003;332;;;;
09/05/2028;C0017;VS001;605;;;;
09/05/2028;C0004;VS002;1852;;;;
09/05/2028;C0027;VS003;756;;;;
09/05/2028;C0027;VS004;455;;;;
09/05/2028;C0004;VS005;294;;;;
09/05/2028;C0027;AL001;1145;;;;
09/05/2028;C0017;AL002;2037;;;;
09/05/2028;C0004;AS001;252;;;;
09/05/2028;C0017;AS002;1486;;;;
09/05/2028;C0027;AS003;364;;;;
09/05/2028;C0004;AS004;433;;;;
09/05/2028;C0027;AS005;1231;;;;
09/05/2028;C0027;AT001;1454;;;;
09/05/2028;C0017;CL001;662;;;;
09/05/2028;C0027;CL002;1616;;;;
09/05/2028;C0004;CS001;416;;;;
10/05/2028;C0015;CS002;1590;;;;
10/05/2028;C0003;CS003;586;;;;
10/05/2028;C0028;CS004;794;;;;
10/05/2028;C0003;CT001;622;;;;
10/05/2028;C0003;CT002;1055;;;;
10/05/2028;C0003;CT003;1044;;;;
10/05/2028;C0028;VS001;435;;;;
10/05/2028;C0003;VS002;517;;;;
10/05/2028;C0028;VS003;965;;;;
10/05/2028;C0028;VS004;668;;;;
10/05/2028;C0028;VS005;1319;;;;
10/05/2028;C0003;AL001;633;;;;
10/05/2028;C0003;AL002;1471;;;;
10/05/2028;C0028;AS001;320;;;;
11/05/2028;C0007;AS002;1009;;;;
11/05/2028;C0029;AS003;871;;;;
11/05/2028;C0020;AS004;985;;;;
11/05/2028;C0008;AS005;729;;;;
11/05/2028;C0008;AT001;301;;;;
11/05/2028;C0020;CL001;1697;;;;
11/05/2028;C0008;CL002;1370;;;;
11/05/2028;C0007;CS001;423;;;;
11/05/2028;C0008;CS002;1250;;;;
11/05/2028;C0029;CS003;1365;;;;
11/05/2028;C0029;CS004;930;;;;
11/05/2028;C0029;CT001;510;;;;
11/05/2028;C0008;CT002;782;;;;
11/05/2028;C0029;CT003;395;;;;
11/05/2028;C0029;VS001;406;;;;
12/05/2028;C0001;VS002;477;;;;
12/05/2028;C0023;VS003;542;;;;
12/05/2028;C0001;VS004;478;;;;
12/05/2028;C0001;VS005;976;;;;
12/05/2028;C0001;AL001;761;;;;
12/05/2028;C0023;AL002;668;;;;
12/05/2028;C0001;AS001;178;;;;
12/05/2028;C0023;AS002;225;;;;
12/05/2028;C0001;AS003;1187;;;;
12/05/2028;C0023;AS004;668;;;;
12/05/2028;C0023;AS005;500;;;;
12/05/2028;C0023;AT001;221;;;;
12/05/2028;C0001;CL001;166;;;;
12/05/2028;C0023;CL002;253;;;;
12/05/2028;C0001;CS001;1129;;;;
12/05/2028;C0023;CS002;431;;;;
12/05/2028;C0001;CS003;750;;;;
12/05/2028;C0023;CS004;483;;;;
12/05/2028;C0023;CT001;1044;;;;
15/05/2028;C0017;CT002;712;;;;
15/05/2028;C0024;CT003;206;;;;
15/05/2028;C0024;VS001;758;;;;
15/05/2028;C0017;VS002;578;;;;
15/05/2028;C0024;VS003;836;;;;
15/05/2028;C0024;VS004;766;;;;
15/05/2028;C0024;VS005;1216;;;;
15/05/2028;C0017;AL001;426;;;;
15/05/2028;C0024;AL002;754;;;;
15/05/2028;C0017;AS001;1168;;;;
15/05/2028;C0024;AS002;521;;;;
15/05/2028;C0024;AS003;882;;;;
15/05/2028;C0024;AS004;1226;;;;
15/05/2028;C0017;AS005;764;;;;
15/05/2028;C0017;AT001;965;;;;
15/05/2028;C0024;CL001;1319;;;;
15/05/2028;C0024;CL002;1050;;;;
15/05/2028;C0017;CS001;542;;;;
15/05/2028;C0017;CS002;1769;;;;
16/05/2028;C0007;CS003;265;;;;
16/05/2028;C0017;CS004;1470;;;;
16/05/2028;C0013;CT001;503;;;;
16/05/2028;C0013;CT002;1368;;;;
16/05/2028;C0007;CT003;1200;;;;
16/05/2028;C0013;VS001;919;;;;
16/05/2028;C0013;VS002;442;;;;
16/05/2028;C0017;VS003;947;;;;
16/05/2028;C0007;VS004;1695;;;;
16/05/2028;C0017;VS005;1262;;;;
16/05/2028;C0007;AL001;554;;;;
16/05/2028;C0007;AL002;795;;;;
17/05/2028;C0022;AS001;409;;;;
17/05/2028;C0012;AS002;942;;;;
17/05/2028;C0011;AS003;1464;;;;
17/05/2028;C0012;AS004;432;;;;
17/05/2028;C0022;AS005;561;;;;
17/05/2028;C0011;AT001;709;;;;
17/05/2028;C0011;CL001;543;;;;
17/05/2028;C0011;CL002;1321;;;;
17/05/2028;C0022;CS001;491;;;;
17/05/2028;C0022;CS002;652;;;;
17/05/2028;C0012;CS003;1406;;;;
17/05/2028;C0012;CS004;1318;;;;
18/05/2028;C0030;CT001;463;;;;
18/05/2028;C0007;CT002;900;;;;
18/05/2028;C0007;CT003;387;;;;
18/05/2028;C0007;VS001;905;;;;
18/05/2028;C0007;VS002;594;;;;
18/05/2028;C0030;VS003;602;;;;
18/05/2028;C0007;VS004;1250;;;;
18/05/2028;C0030;VS005;1124;;;;
18/05/2028;C0030;AL001;1650;;;;
18/05/2028;C0030;AL002;198;;;;
18/05/2028;C0007;AS001;294;;;;
18/05/2028;C0030;AS002;1339;;;;
18/05/2028;C0030;AS003;242;;;;
18/05/2028;C0007;AS004;807;;;;
18/05/2028;C0030;AS005;376;;;;
19/05/2028;C0021;AT001;845;;;;
19/05/2028;C0016;CL001;784;;;;
19/05/2028;C0030;CL002;690;;;;
19/05/2028;C0020;CS001;1075;;;;
19/05/2028;C0016;CS002;198;;;;
19/05/2028;C0020;CS003;649;;;;
19/05/2028;C0016;CS004;288;;;;
19/05/2028;C0016;CT001;557;;;;
19/05/2028;C0020;CT002;482;;;;
19/05/2028;C0016;CT003;1038;;;;
19/05/2028;C0016;VS001;1232;;;;
19/05/2028;C0030;VS002;1631;;;;
19/05/2028;C0021;VS003;339;;;;
22/05/2028;C0028;VS004;463;;;;
22/05/2028;C0026;VS005;815;;;;
22/05/2028;C0019;AL001;1058;;;;
22/05/2028;C0009;AL002;1841;;;;
22/05/2028;C0019;AS001;400;;;;
22/05/2028;C0009;AS002;1016;;;;
22/05/2028;C0028;AS003;1020;;;;
22/05/2028;C0019;AS004;706;;;;
22/05/2028;C0009;AS005;988;;;;
22/05/2028;C0009;AT001;849;;;;
22/05/2028;C0028;CL001;1137;;;;
22/05/2028;C0019;CL002;1040;;;;
